HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmTDxt  	PtfmTDyt  	PtfmTDzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	
90.300000	23.880632	-0.835045	2.000818	23.976774	-0.293805	-0.114558	0.357419	5.053184	1.309150	
90.350000	23.861864	-0.837000	2.001526	23.958231	-0.293669	-0.110203	0.359263	5.048340	1.315292	
90.400000	23.842897	-0.839282	2.002120	23.939491	-0.293577	-0.105887	0.361176	5.043346	1.322135	
90.450000	23.823729	-0.841956	2.002594	23.920553	-0.293524	-0.101614	0.363164	5.038196	1.329847	
90.500000	23.804356	-0.845090	2.002949	23.901415	-0.293507	-0.097384	0.365234	5.032893	1.338601	
90.550000	23.784769	-0.848685	2.003182	23.882072	-0.293524	-0.093197	0.367385	5.027428	1.348411	
90.600000	23.764946	-0.852709	2.003286	23.862499	-0.293576	-0.089050	0.369612	5.021786	1.359200	
90.650000	23.744871	-0.857122	2.003259	23.842674	-0.293668	-0.084940	0.371914	5.015951	1.370863	
90.700000	23.724537	-0.861848	2.003099	23.822592	-0.293795	-0.080863	0.374278	5.009919	1.383231	
90.750000	23.703941	-0.866822	2.002808	23.802250	-0.293948	-0.076818	0.376691	5.003690	1.396173	
90.800000	23.683075	-0.871996	2.002384	23.781635	-0.294115	-0.072803	0.379139	4.997253	1.409601	
90.850000	23.661907	-0.877303	2.001820	23.760712	-0.294287	-0.068810	0.381609	4.990585	1.423380	
90.900000	23.640411	-0.882694	2.001110	23.739456	-0.294456	-0.064838	0.384090	4.983669	1.437413	
90.950000	23.618610	-0.888130	2.000259	23.717886	-0.294609	-0.060889	0.386569	4.976518	1.451638	
91.000000	23.596546	-0.893526	1.999278	23.696041	-0.294720	-0.056966	0.389021	4.969160	1.465911	
91.050000	23.574244	-0.898765	1.998174	23.673944	-0.294765	-0.053069	0.391418	4.961610	1.479999	
91.100000	23.551701	-0.903774	1.996950	23.651594	-0.294748	-0.049197	0.393750	4.953871	1.493720	
91.150000	23.528929	-0.908481	1.995609	23.628994	-0.294677	-0.045350	0.396016	4.945945	1.506875	
91.200000	23.505957	-0.912797	1.994158	23.606171	-0.294551	-0.041529	0.398201	4.937852	1.519246	
91.250000	23.482815	-0.916631	1.992607	23.583157	-0.294354	-0.037736	0.400284	4.929613	1.530655	
91.300000	23.459532	-0.919939	1.990961	23.559971	-0.294070	-0.033974	0.402252	4.921246	1.541015	
91.350000	23.436115	-0.922724	1.989224	23.536625	-0.293703	-0.030245	0.404107	4.912758	1.550329	
91.400000	23.412573	-0.925009	1.987397	23.513126	-0.293260	-0.026551	0.405854	4.904155	1.558634	
91.450000	23.388931	-0.926875	1.985488	23.489511	-0.292742	-0.022897	0.407507	4.895461	1.566114	
91.500000	23.365246	-0.928410	1.983508	23.465832	-0.292145	-0.019291	0.409072	4.886713	1.572995	
91.550000	23.341549	-0.929687	1.981467	23.442123	-0.291461	-0.015738	0.410555	4.877934	1.579465	
91.600000	23.317808	-0.930795	1.979356	23.418364	-0.290702	-0.012237	0.411973	4.869111	1.585721	
91.650000	23.294004	-0.931762	1.977169	23.394526	-0.289881	-0.008786	0.413338	4.860223	1.591795	
91.700000	23.270121	-0.932640	1.974902	23.370600	-0.289021	-0.005386	0.414671	4.851264	1.597763	
91.750000	23.246174	-0.933465	1.972560	23.346605	-0.288139	-0.002040	0.415983	4.842249	1.603670	
91.800000	23.222195	-0.934215	1.970149	23.322565	-0.287243	0.001251	0.417279	4.833193	1.609439	
91.850000	23.198191	-0.934912	1.967672	23.298492	-0.286350	0.004483	0.418570	4.824105	1.615084	
91.900000	23.174149	-0.935665	1.965125	23.274380	-0.285483	0.007655	0.419884	4.814980	1.620818	
91.950000	23.150061	-0.936604	1.962505	23.250221	-0.284656	0.010767	0.421244	4.805814	1.626925	
92.000000	23.125942	-0.937872	1.959814	23.226040	-0.283878	0.013811	0.422674	4.796619	1.633743	
92.050000	23.101830	-0.939622	1.957060	23.201876	-0.283157	0.016780	0.424198	4.787424	1.641625	
92.100000	23.077744	-0.941941	1.954247	23.177757	-0.282504	0.019668	0.425833	4.778246	1.650769	
92.150000	23.053688	-0.944828	1.951375	23.153685	-0.281927	0.022475	0.427584	4.769086	1.661149	
92.200000	23.029640	-0.948231	1.948439	23.129637	-0.281439	0.025204	0.429453	4.759930	1.672613	
92.250000	23.005598	-0.952052	1.945439	23.105604	-0.281052	0.027858	0.431432	4.750771	1.684890	
92.300000	22.981571	-0.956178	1.942378	23.081593	-0.280771	0.030438	0.433511	4.741616	1.697691	
92.350000	22.957556	-0.960530	1.939256	23.057600	-0.280596	0.032945	0.435681	4.732463	1.710817	
92.400000	22.933533	-0.965032	1.936071	23.033598	-0.280519	0.035385	0.437927	4.723293	1.724101	
92.450000	22.909460	-0.969625	1.932811	23.009546	-0.280536	0.037764	0.440240	4.714078	1.737415	
92.500000	22.885321	-0.974319	1.929473	22.985422	-0.280648	0.040086	0.442621	4.704802	1.750775	
92.550000	22.861105	-0.979091	1.926058	22.961224	-0.280848	0.042352	0.445064	4.695465	1.764147	
92.600000	22.836832	-0.983887	1.922569	22.936962	-0.281108	0.044562	0.447546	4.686073	1.777461	
92.650000	22.812481	-0.988646	1.919002	22.912615	-0.281396	0.046719	0.450040	4.676611	1.790649	
92.700000	22.788027	-0.993299	1.915349	22.888155	-0.281692	0.048828	0.452527	4.667061	1.803583	
92.750000	22.763460	-0.997793	1.911609	22.863571	-0.281998	0.050890	0.455001	4.657415	1.816129	
92.800000	22.738785	-1.002109	1.907781	22.838863	-0.282309	0.052902	0.457456	4.647675	1.828248	
92.850000	22.713991	-1.006186	1.903861	22.814024	-0.282599	0.054867	0.459870	4.637833	1.839853	
92.900000	22.689060	-1.009974	1.899844	22.789026	-0.282837	0.056787	0.462219	4.627874	1.850894	
92.950000	22.663967	-1.013473	1.895723	22.763849	-0.283011	0.058663	0.464495	4.617781	1.861401	
93.000000	22.638721	-1.016661	1.891502	22.738499	-0.283127	0.060497	0.466700	4.607561	1.871305	
93.050000	22.613350	-1.019470	1.887189	22.712999	-0.283181	0.062286	0.468821	4.597228	1.880433	
93.100000	22.587856	-1.021839	1.882783	22.687353	-0.283155	0.064032	0.470842	4.586787	1.888676	
93.150000	22.562218	-1.023759	1.878279	22.661537	-0.283020	0.065736	0.472743	4.576220	1.896084	
93.200000	22.536396	-1.025202	1.873668	22.635511	-0.282752	0.067403	0.474510	4.565500	1.902648	
93.250000	22.510355	-1.026192	1.868938	22.609236	-0.282348	0.069035	0.476142	4.554601	1.908432	
93.300000	22.484074	-1.026847	1.864085	22.582701	-0.281828	0.070633	0.477665	4.543512	1.913692	
93.350000	22.457554	-1.027314	1.859110	22.555910	-0.281207	0.072192	0.479107	4.532237	1.918755	
93.400000	22.430803	-1.027725	1.854013	22.528881	-0.280490	0.073708	0.480485	4.520787	1.923948	
93.450000	22.403845	-1.028214	1.848799	22.501637	-0.279681	0.075176	0.481819	4.509175	1.929602	
93.500000	22.376698	-1.028864	1.843471	22.474205	-0.278791	0.076590	0.483125	4.497421	1.935900	
93.550000	22.349403	-1.029719	1.838037	22.446630	-0.277841	0.077942	0.484419	4.485556	1.942901	
93.600000	22.322014	-1.030874	1.832510	22.418968	-0.276853	0.079223	0.485728	4.473617	1.950789	
93.650000	22.294561	-1.032372	1.826895	22.391253	-0.275839	0.080427	0.487061	4.461628	1.959650	
93.700000	22.267054	-1.034202	1.821194	22.363493	-0.274798	0.081551	0.488418	4.449597	1.969453	
93.750000	22.239508	-1.036323	1.815410	22.335703	-0.273740	0.082596	0.489799	4.437533	1.980075	
93.800000	22.211945	-1.038656	1.809551	22.307901	-0.272679	0.083560	0.491204	4.425452	1.991278	
93.850000	22.184399	-1.041135	1.803628	22.280117	-0.271634	0.084444	0.492634	4.413373	2.002840	
93.900000	22.156887	-1.043685	1.797648	22.252369	-0.270621	0.085249	0.494091	4.401314	2.014528	
93.950000	22.129436	-1.046239	1.791621	22.224678	-0.269650	0.085978	0.495573	4.389289	2.026140	
94.000000	22.102068	-1.048762	1.785558	22.197067	-0.268733	0.086631	0.497081	4.377316	2.037554	
94.050000	22.074827	-1.051222	1.779473	22.169577	-0.267884	0.087212	0.498621	4.365421	2.048644	
94.100000	22.047749	-1.053590	1.773380	22.142246	-0.267119	0.087718	0.500197	4.353633	2.059294	
94.150000	22.020851	-1.055869	1.767283	22.115091	-0.266447	0.088150	0.501815	4.341965	2.069481	
94.200000	21.994112	-1.058020	1.761179	22.088089	-0.265853	0.088511	0.503463	4.330401	2.079140	
94.250000	21.967510	-1.059982	1.755060	22.061211	-0.265315	0.088805	0.505120	4.318922	2.088177	
94.300000	21.941027	-1.061731	1.748921	22.034443	-0.264823	0.089030	0.506778	4.307519	2.096544	
94.350000	21.914679	-1.063257	1.742761	22.007793	-0.264382	0.089184	0.508438	4.296197	2.104208	
94.400000	21.888460	-1.064567	1.736580	21.981266	-0.263992	0.089266	0.510102	4.284960	2.111178	
94.450000	21.862356	-1.065665	1.730372	21.954840	-0.263642	0.089275	0.511763	4.273794	2.117492	
94.500000	21.836340	-1.066529	1.724129	21.928488	-0.263319	0.089216	0.513412	4.262678	2.123132	
94.550000	21.810406	-1.067100	1.717850	21.902201	-0.263019	0.089089	0.515038	4.251609	2.127946	
94.600000	21.784573	-1.067335	1.711541	21.875998	-0.262747	0.088893	0.516640	4.240599	2.131803	
94.650000	21.758829	-1.067200	1.705197	21.849863	-0.262495	0.088631	0.518207	4.229637	2.134637	
94.700000	21.733120	-1.066661	1.698806	21.823740	-0.262233	0.088309	0.519721	4.218685	2.136436	
94.750000	21.707369	-1.065727	1.692350	21.797554	-0.261933	0.087936	0.521164	4.207688	2.137301	
94.800000	21.681513	-1.064453	1.685813	21.771242	-0.261582	0.087516	0.522538	4.196604	2.137411	
94.850000	21.655529	-1.062946	1.679190	21.744783	-0.261182	0.087052	0.523855	4.185416	2.137045	
94.900000	21.629412	-1.061303	1.672479	21.718184	-0.260730	0.086540	0.525123	4.174126	2.136468	
94.950000	21.603157	-1.059634	1.665678	21.691441	-0.260218	0.085977	0.526353	4.162732	2.135987	
95.000000	21.576740	-1.058037	1.658776	21.664532	-0.259639	0.085362	0.527550	4.151214	2.135889	
95.050000	21.550112	-1.056584	1.651761	21.637417	-0.258985	0.084695	0.528719	4.139545	2.136387	
95.100000	21.523247	-1.055333	1.644620	21.610065	-0.258253	0.083974	0.529865	4.127704	2.137646	
95.150000	21.496124	-1.054348	1.637347	21.582462	-0.257454	0.083196	0.531000	4.115676	2.139819	
95.200000	21.468750	-1.053683	1.629942	21.554619	-0.256600	0.082356	0.532140	4.103472	2.143018	
95.250000	21.441153	-1.053317	1.622409	21.526558	-0.255699	0.081453	0.533285	4.091107	2.147165	
95.300000	21.413363	-1.053208	1.614758	21.498312	-0.254752	0.080483	0.534431	4.078604	2.152148	
95.350000	21.385420	-1.053281	1.607001	21.469915	-0.253762	0.079447	0.535571	4.065989	2.157756	
95.400000	21.357355	-1.053440	1.599147	21.441397	-0.252735	0.078345	0.536698	4.053281	2.163719	
95.450000	21.329193	-1.053596	1.591208	21.412779	-0.251678	0.077180	0.537805	4.040500	2.169777	
95.500000	21.300962	-1.053702	1.583196	21.384089	-0.250593	0.075954	0.538887	4.027665	2.175798	
95.550000	21.272701	-1.053717	1.575123	21.355358	-0.249476	0.074671	0.539939	4.014798	2.181673	
95.600000	21.244455	-1.053522	1.567005	21.326633	-0.248330	0.073330	0.540947	4.001935	2.187075	
95.650000	21.216272	-1.053082	1.558858	21.297958	-0.247174	0.071931	0.541919	3.989107	2.191849	
95.700000	21.188189	-1.052441	1.550692	21.269371	-0.246026	0.070472	0.542870	3.976341	2.196060	
95.750000	21.160229	-1.051567	1.542514	21.240898	-0.244876	0.068952	0.543791	3.963655	2.199644	
95.800000	21.132421	-1.050405	1.534329	21.212563	-0.243708	0.067369	0.544665	3.951068	2.202490	
95.850000	21.104786	-1.048923	1.526143	21.184385	-0.242526	0.065719	0.545493	3.938595	2.204492	
95.900000	21.077341	-1.047068	1.517957	21.156384	-0.241345	0.064001	0.546277	3.926251	2.205464	
95.950000	21.050112	-1.044845	1.509775	21.128576	-0.240174	0.062211	0.547021	3.914049	2.205389	
96.000000	21.023111	-1.042289	1.501602	21.100988	-0.239002	0.060346	0.547724	3.902006	2.204384	
96.050000	20.996386	-1.039393	1.493444	21.073654	-0.237815	0.058402	0.548377	3.890147	2.202464	
96.100000	20.969942	-1.036155	1.485309	21.046593	-0.236619	0.056380	0.548983	3.878484	2.199597	
96.150000	20.943781	-1.032566	1.477195	21.019796	-0.235433	0.054283	0.549552	3.867013	2.195711	
96.200000	20.917854	-1.028636	1.469095	20.993221	-0.234266	0.052117	0.550092	3.855704	2.190799	
96.250000	20.892120	-1.024354	1.461001	20.966822	-0.233110	0.049888	0.550594	3.844526	2.184864	
96.300000	20.866552	-1.019753	1.452909	20.940577	-0.231950	0.047600	0.551056	3.833462	2.178031	
96.350000	20.841137	-1.014878	1.444814	20.914473	-0.230782	0.045254	0.551481	3.822503	2.170433	
96.400000	20.815836	-1.009808	1.436709	20.888474	-0.229616	0.042852	0.551881	3.811622	2.162262	
96.450000	20.790575	-1.004667	1.428574	20.862513	-0.228464	0.040399	0.552279	3.800770	2.153835	
96.500000	20.765285	-0.999573	1.420392	20.836523	-0.227322	0.037896	0.552686	3.789902	2.145487	
96.550000	20.739941	-0.994614	1.412151	20.810482	-0.226182	0.035340	0.553106	3.778997	2.137490	
96.600000	20.714542	-0.989866	1.403848	20.784397	-0.225044	0.032726	0.553548	3.768061	2.130053	
96.650000	20.689079	-0.985450	1.395475	20.758261	-0.223916	0.030049	0.554030	3.757083	2.123495	
96.700000	20.663485	-0.981502	1.387015	20.732014	-0.222807	0.027309	0.554573	3.746025	2.118174	
96.750000	20.637707	-0.978028	1.378452	20.705599	-0.221717	0.024508	0.555176	3.734843	2.114115	
96.800000	20.611731	-0.974948	1.369782	20.679003	-0.220645	0.021646	0.555831	3.723530	2.111110	
96.850000	20.585602	-0.972165	1.361015	20.652262	-0.219597	0.018723	0.556530	3.712113	2.108869	
96.900000	20.559362	-0.969566	1.352164	20.625414	-0.218573	0.015739	0.557262	3.700618	2.107073	
96.950000	20.532999	-0.967065	1.343231	20.598448	-0.217572	0.012699	0.558015	3.689040	2.105499	
97.000000	20.506487	-0.964552	1.334213	20.571327	-0.216582	0.009613	0.558770	3.677353	2.103867	
97.050000	20.479815	-0.961936	1.325117	20.544039	-0.215597	0.006488	0.559515	3.665553	2.101944	
97.100000	20.453039	-0.959135	1.315957	20.516638	-0.214611	0.003326	0.560237	3.653675	2.099506	
97.150000	20.426228	-0.956070	1.306756	20.489187	-0.213617	0.000126	0.560922	3.641766	2.096351	
97.200000	20.399399	-0.952685	1.297520	20.461706	-0.212601	-0.003110	0.561556	3.629841	2.092351	
97.250000	20.372519	-0.948967	1.288245	20.434160	-0.211551	-0.006377	0.562131	3.617875	2.087505	
97.300000	20.345564	-0.944967	1.278923	20.406523	-0.210456	-0.009673	0.562645	3.605853	2.081984	
97.350000	20.318575	-0.940713	1.269565	20.378843	-0.209303	-0.013005	0.563095	3.593807	2.075897	
97.400000	20.291662	-0.936196	1.260194	20.351229	-0.208084	-0.016381	0.563473	3.581812	2.069228	
97.450000	20.264900	-0.931368	1.250823	20.323753	-0.206800	-0.019811	0.563775	3.569920	2.061830	
97.500000	20.238297	-0.926199	1.241455	20.296425	-0.205459	-0.023295	0.564001	3.558139	2.053588	
97.550000	20.211830	-0.920642	1.232085	20.269222	-0.204054	-0.026831	0.564144	3.546454	2.044396	
97.600000	20.185535	-0.914628	1.222720	20.242170	-0.202567	-0.030421	0.564184	3.534886	2.034095	
97.650000	20.159477	-0.908154	1.213377	20.215342	-0.200999	-0.034069	0.564123	3.523484	2.022665	
97.700000	20.133705	-0.901304	1.204069	20.188786	-0.199369	-0.037776	0.563979	3.512282	2.010280	
97.750000	20.108202	-0.894167	1.194796	20.162491	-0.197690	-0.041540	0.563771	3.501270	1.997159	
97.800000	20.082907	-0.886838	1.185547	20.136402	-0.195958	-0.045355	0.563504	3.490411	1.983588	
97.850000	20.057783	-0.879364	1.176315	20.110485	-0.194155	-0.049214	0.563175	3.479677	1.969751	
97.900000	20.032820	-0.871770	1.167098	20.084724	-0.192277	-0.053118	0.562784	3.469061	1.955732	
97.950000	20.007988	-0.864123	1.157892	20.059103	-0.190338	-0.057063	0.562347	3.458546	1.941685	
98.000000	19.983252	-0.856497	1.148684	20.033577	-0.188356	-0.061049	0.561880	3.448104	1.927776	
98.050000	19.958549	-0.848942	1.139462	20.008095	-0.186339	-0.065075	0.561395	3.437696	1.914130	
98.100000	19.933859	-0.841513	1.130213	19.982630	-0.184294	-0.069143	0.560901	3.427304	1.900892	
98.150000	19.909187	-0.834309	1.120936	19.957197	-0.182232	-0.073258	0.560416	3.416936	1.888313	
98.200000	19.884544	-0.827398	1.111630	19.931808	-0.180163	-0.077427	0.559953	3.406599	1.876559	
98.250000	19.859911	-0.820861	1.102287	19.906443	-0.178104	-0.081651	0.559529	3.396277	1.865821	
98.300000	19.835218	-0.814735	1.092891	19.881041	-0.176069	-0.085928	0.559157	3.385929	1.856180	
98.350000	19.810429	-0.808988	1.083434	19.855553	-0.174064	-0.090251	0.558839	3.375521	1.847528	
98.400000	19.785536	-0.803533	1.073916	19.829973	-0.172096	-0.094618	0.558568	3.365049	1.839602	
98.450000	19.760563	-0.798283	1.064348	19.804323	-0.170170	-0.099026	0.558340	3.354530	1.832132	
98.500000	19.735514	-0.793177	1.054732	19.778601	-0.168294	-0.103471	0.558151	3.343962	1.824927	
98.550000	19.710346	-0.788157	1.045067	19.752766	-0.166463	-0.107943	0.557995	3.333321	1.817827	
98.600000	19.685040	-0.783177	1.035351	19.726791	-0.164675	-0.112436	0.557864	3.322586	1.810717	
98.650000	19.659607	-0.778208	1.025594	19.700695	-0.162935	-0.116947	0.557760	3.311771	1.803491	
98.700000	19.634108	-0.773216	1.015808	19.674530	-0.161249	-0.121477	0.557681	3.300913	1.796025	
98.750000	19.608572	-0.768184	1.006004	19.648331	-0.159616	-0.126027	0.557624	3.290039	1.788275	
98.800000	19.583004	-0.763121	0.996182	19.622097	-0.158022	-0.130598	0.557584	3.279145	1.780298	
98.850000	19.557381	-0.758063	0.986335	19.595814	-0.156455	-0.135190	0.557555	3.268223	1.772245	
98.900000	19.531736	-0.753000	0.976469	19.569510	-0.154901	-0.139809	0.557530	3.257293	1.764115	
98.950000	19.506136	-0.747922	0.966594	19.543249	-0.153355	-0.144460	0.557502	3.246401	1.755894	
99.000000	19.480633	-0.742796	0.956723	19.517092	-0.151810	-0.149151	0.557464	3.235587	1.747498	
99.050000	19.455248	-0.737607	0.946856	19.491049	-0.150254	-0.153882	0.557409	3.224862	1.738915	
99.100000	19.429958	-0.732333	0.936991	19.465103	-0.148672	-0.158652	0.557323	3.214212	1.730125	
99.150000	19.404766	-0.726970	0.927129	19.439255	-0.147057	-0.163459	0.557204	3.203640	1.721135	
99.200000	19.379721	-0.721568	0.917284	19.413555	-0.145414	-0.168305	0.557057	3.193180	1.712076	
99.250000	19.354881	-0.716169	0.907472	19.388067	-0.143743	-0.173190	0.556888	3.182874	1.703069	
99.300000	19.330265	-0.710758	0.897700	19.362806	-0.142032	-0.178113	0.556685	3.172736	1.694099	
99.350000	19.305851	-0.705304	0.887966	19.337751	-0.140260	-0.183068	0.556436	3.162747	1.685140	
99.400000	19.281595	-0.699821	0.878264	19.312857	-0.138417	-0.188048	0.556135	3.152879	1.676267	
99.450000	19.257467	-0.694346	0.868589	19.288099	-0.136498	-0.193051	0.555782	3.143114	1.667612	
99.500000	19.233465	-0.688861	0.858938	19.263466	-0.134491	-0.198075	0.555368	3.133444	1.659154	
99.550000	19.209564	-0.683403	0.849307	19.238941	-0.132390	-0.203122	0.554892	3.123857	1.651028	
99.600000	19.185749	-0.678011	0.839688	19.214510	-0.130187	-0.208192	0.554356	3.114340	1.643371	
99.650000	19.161993	-0.672724	0.830073	19.190147	-0.127883	-0.213288	0.553762	3.104878	1.636305	
99.700000	19.138294	-0.667612	0.820457	19.165848	-0.125487	-0.218413	0.553123	3.095464	1.630012	
99.750000	19.114641	-0.662690	0.810836	19.141605	-0.123007	-0.223568	0.552445	3.086092	1.624518	
99.800000	19.091022	-0.657976	0.801204	19.117405	-0.120453	-0.228755	0.551736	3.076756	1.619855	
99.850000	19.067421	-0.653468	0.791559	19.093231	-0.117832	-0.233972	0.551000	3.067440	1.615992	
99.900000	19.043814	-0.649085	0.781897	19.069059	-0.115149	-0.239217	0.550232	3.058131	1.612688	
99.950000	19.020193	-0.644691	0.772218	19.044878	-0.112410	-0.244486	0.549423	3.048823	1.609505	
100.000000	18.996557	-0.640153	0.762524	19.020674	-0.109629	-0.249773	0.548568	3.039507	1.606014	
100.050000	18.972879	-0.635401	0.752814	18.996426	-0.106811	-0.255073	0.547663	3.030172	1.601979	
100.100000	18.949163	-0.630354	0.743093	18.972130	-0.103948	-0.260381	0.546696	3.020816	1.597183	
100.150000	18.925426	-0.624992	0.733367	18.947807	-0.101041	-0.265696	0.545667	3.011452	1.591556	
100.200000	18.901699	-0.619372	0.723648	18.923489	-0.098108	-0.271015	0.544591	3.002103	1.585216	
100.250000	18.878002	-0.613517	0.713944	18.899199	-0.095168	-0.276339	0.543481	2.992785	1.578163	
100.300000	18.854349	-0.607459	0.704254	18.874947	-0.092230	-0.281668	0.542348	2.983504	1.570467	
100.350000	18.830742	-0.601241	0.694581	18.850740	-0.089296	-0.287005	0.541194	2.974265	1.562250	
100.400000	18.807184	-0.594885	0.684921	18.826584	-0.086357	-0.292353	0.540018	2.965071	1.553607	
100.450000	18.783670	-0.588407	0.675272	18.802471	-0.083404	-0.297713	0.538816	2.955919	1.544606	
100.500000	18.760187	-0.581821	0.665627	18.778389	-0.080442	-0.303088	0.537592	2.946798	1.535280	
100.550000	18.736725	-0.575142	0.655985	18.754328	-0.077486	-0.308477	0.536358	2.937704	1.525625	
100.600000	18.713284	-0.568373	0.646348	18.730291	-0.074555	-0.313880	0.535123	2.928639	1.515593	
100.650000	18.689878	-0.561546	0.636718	18.706287	-0.071656	-0.319295	0.533896	2.919610	1.505259	
100.700000	18.666521	-0.554701	0.627105	18.682341	-0.068783	-0.324722	0.532677	2.910632	1.494763	
100.750000	18.643257	-0.547900	0.617516	18.658489	-0.065930	-0.330161	0.531467	2.901730	1.484303	
100.800000	18.620115	-0.541218	0.607965	18.634769	-0.063102	-0.335612	0.530278	2.892930	1.474098	
100.850000	18.597124	-0.534679	0.598458	18.611208	-0.060303	-0.341072	0.529112	2.884247	1.464212	
