HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  	MoorFxi   	MoorFyi   	MoorFzi   	MoorMxi   	MoorMyi   	MoorMzi   	
(s)	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	
8.400000	-68.854851	-6.507860	79146.067681	10804.757073	154151.382315	-12.682240	-30.839788	-6.574399	-1600.707724	-705.967540	-1573.727882	-12.682240	
8.450000	-69.668260	-6.747975	79146.878618	10726.065204	156321.835295	-3.369271	-31.059912	-6.816846	-1600.625590	-720.343079	-1610.141415	-3.369271	
8.500000	-70.528649	-6.892622	79147.674247	10645.304106	158509.504371	5.715245	-31.314489	-6.963911	-1600.565069	-728.200221	-1644.656220	5.715245	
8.550000	-71.405439	-6.944847	79148.435278	10563.372002	160713.294819	14.585750	-31.593396	-7.018706	-1600.546683	-729.776806	-1677.993903	14.585750	
8.600000	-72.284276	-6.904477	79149.177768	10481.414777	162932.272501	23.232887	-31.892198	-6.980739	-1600.555846	-725.067483	-1710.404967	23.232887	
8.650000	-73.181526	-6.769813	79149.903227	10400.966384	165166.569551	31.619882	-32.219522	-6.847977	-1600.592533	-713.975074	-1741.306880	31.619882	
8.700000	-74.119331	-6.542544	79150.607854	10323.563673	167416.864675	39.717926	-32.588940	-6.622025	-1600.661860	-696.649776	-1769.807330	39.717926	
8.750000	-75.119508	-6.226211	79151.314674	10250.515507	169684.072139	47.513631	-33.011617	-6.306425	-1600.742018	-673.362449	-1795.114771	47.513631	
8.800000	-76.158841	-5.826455	79152.013249	10183.065253	171967.432463	54.962713	-33.481778	-5.906394	-1600.844035	-644.502297	-1817.638813	54.962713	
8.850000	-77.202996	-5.350253	79152.708528	10121.907263	174264.998974	62.031313	-33.984503	-5.428830	-1600.962908	-610.555502	-1838.343616	62.031313	
8.900000	-78.237533	-4.809113	79153.400123	10067.278627	176574.873061	68.735803	-34.507076	-4.886062	-1601.098340	-572.363140	-1858.049309	68.735803	
8.950000	-79.315149	-4.213909	79154.094585	10019.882668	178897.675994	75.108929	-35.053794	-4.289243	-1601.242649	-530.695445	-1876.445737	75.108929	
9.000000	-80.456883	-3.592571	79154.779624	9979.665782	181234.456826	81.215118	-35.626418	-3.666449	-1601.406996	-487.454670	-1893.460954	81.215118	
9.050000	-81.636015	-2.966259	79155.470243	9945.912733	183585.234969	87.138533	-36.217354	-3.038653	-1601.575153	-444.039127	-1909.579099	87.138533	
9.100000	-82.779820	-2.354182	79156.171630	9917.895843	185947.773741	92.938167	-36.812046	-2.425139	-1601.740593	-401.734227	-1925.736834	92.938167	
9.150000	-83.870324	-1.759101	79156.897855	9896.164187	188320.177420	98.614138	-37.405300	-1.828246	-1601.888107	-360.707409	-1942.205458	98.614138	
9.200000	-84.989906	-1.182706	79157.654109	9881.900952	190703.698795	104.138433	-38.011629	-1.249390	-1602.012012	-321.082075	-1957.986908	104.138433	
9.250000	-86.193450	-0.641592	79158.451263	9875.053004	193100.360649	109.529351	-38.635700	-0.706336	-1602.102110	-284.058336	-1972.764365	109.529351	
9.300000	-87.430319	-0.141807	79159.288606	9875.679399	195509.803904	114.778808	-39.259643	-0.205408	-1602.160184	-250.064805	-1987.757123	114.778808	
9.350000	-88.575957	0.306606	79160.168023	9883.374937	197928.101938	119.898227	-39.851551	0.242819	-1602.185157	-219.805406	-2005.064201	119.898227	
9.400000	-89.573051	0.700860	79161.085852	9898.258086	200351.250764	124.884055	-40.393227	0.635669	-1602.181128	-193.462776	-2025.852930	124.884055	
9.450000	-90.498035	1.031442	79162.055514	9920.101818	202779.047821	129.738444	-40.897223	0.964124	-1602.135275	-171.640794	-2049.201372	129.738444	
9.500000	-91.523488	1.288112	79163.079553	9948.390095	205216.600697	134.468818	-41.401633	1.218041	-1602.046461	-155.015708	-2072.590137	134.468818	
9.550000	-92.716027	1.479884	79164.163755	9983.749601	207669.081584	139.032063	-41.925574	1.406419	-1601.911009	-142.992100	-2094.809104	139.032063	
9.600000	-93.992279	1.595685	79165.298563	10026.071273	210137.138863	143.417971	-42.454638	1.517952	-1601.740042	-136.334986	-2116.906318	143.417971	
9.650000	-95.243477	1.633710	79166.477924	10075.342440	212618.474467	147.598809	-42.961071	1.551437	-1601.540064	-135.125726	-2140.757338	147.598809	
9.700000	-96.413057	1.604048	79167.680471	10131.764068	215110.188463	151.522380	-43.421775	1.517598	-1601.331930	-138.645172	-2167.933951	151.522380	
9.750000	-97.531394	1.520636	79168.902452	10195.895190	217611.923539	155.110343	-43.835398	1.431258	-1601.118649	-145.906640	-2198.515781	155.110343	
9.800000	-98.660540	1.399946	79170.140808	10268.710105	220125.840347	158.256115	-44.222177	1.310317	-1600.902735	-155.726579	-2231.167730	158.256115	
9.850000	-99.812651	1.225453	79171.391902	10348.486400	222653.890752	160.969581	-44.603674	1.140000	-1600.687307	-169.071976	-2264.484217	160.969581	
9.900000	-100.954145	0.999992	79172.652265	10433.706079	225195.859102	163.230179	-44.988133	0.923957	-1600.475280	-185.662880	-2297.922741	163.230179	
9.950000	-102.093221	0.722242	79173.912536	10522.660019	227751.465495	165.037600	-45.380525	0.659829	-1600.275490	-205.621777	-2331.166740	165.037600	
10.000000	-103.257241	0.409218	79175.189530	10614.778538	230320.940135	166.367508	-45.778132	0.363101	-1600.071132	-227.882015	-2364.335941	166.367508	
10.050000	-104.469352	0.074181	79176.457198	10709.710713	232904.952532	167.207827	-46.176024	0.046466	-1599.888861	-251.578778	-2397.860903	167.207827	
10.100000	-105.682755	-0.278771	79177.720819	10806.378690	235502.711317	167.575888	-46.561259	-0.286406	-1599.724241	-276.435627	-2432.598802	167.575888	
10.150000	-106.847313	-0.636685	79178.969344	10903.689998	238112.880456	167.482709	-46.928942	-0.623417	-1599.588984	-301.606432	-2468.908776	167.482709	
10.200000	-107.929318	-0.988797	79180.207343	11000.663607	240733.801249	166.947722	-47.282228	-0.955234	-1599.478581	-326.433000	-2506.537217	166.947722	
10.250000	-108.935466	-1.316464	79181.426065	11097.534520	243364.336909	165.953394	-47.632025	-1.263790	-1599.401415	-349.698514	-2544.751530	165.953394	
10.300000	-109.904355	-1.600540	79182.633539	11195.218952	246004.557833	164.464935	-47.995531	-1.529756	-1599.348909	-370.115868	-2582.348731	164.464935	
10.350000	-110.850989	-1.825405	79183.817547	11294.671794	248653.801303	162.443737	-48.380997	-1.737046	-1599.332512	-386.622509	-2618.797610	162.443737	
10.400000	-111.797119	-1.981168	79184.976834	11396.291048	251311.776621	159.867831	-48.792400	-1.875707	-1599.352157	-398.555749	-2653.819314	159.867831	
10.450000	-112.685944	-2.054428	79186.109662	11500.708406	253975.467492	156.691743	-49.208448	-1.931860	-1599.408021	-404.992472	-2688.807210	156.691743	
10.500000	-113.487481	-2.049645	79187.210810	11607.760451	256641.900615	152.936667	-49.614157	-1.910839	-1599.503260	-406.290532	-2724.732649	152.936667	
10.550000	-114.232372	-1.958931	79188.276909	11717.722837	259310.009626	148.603778	-50.011383	-1.804833	-1599.639417	-401.928251	-2761.449058	148.603778	
10.600000	-115.023319	-1.790252	79189.320782	11829.793843	261982.453523	143.768796	-50.426475	-1.622943	-1599.802837	-392.498889	-2797.154411	143.768796	
10.650000	-115.911157	-1.534907	79190.348780	11944.339000	264661.918473	138.408307	-50.876192	-1.354447	-1599.987331	-377.287879	-2830.740590	138.408307	
10.700000	-116.853642	-1.210922	79191.373597	12060.208019	267348.721042	132.596715	-51.359291	-1.017920	-1600.180954	-357.522838	-2862.271318	132.596715	
10.750000	-117.767125	-0.818159	79192.398818	12177.216466	270040.387684	126.363944	-51.861172	-0.613332	-1600.380821	-333.194554	-2892.696515	126.363944	
10.800000	-118.629298	-0.358281	79193.440854	12295.989573	272734.922027	119.740856	-52.373361	-0.142866	-1600.571169	-304.460691	-2922.486539	119.740856	
10.850000	-119.496988	0.174814	79194.503772	12418.847049	275432.451664	112.672701	-52.898020	0.401922	-1600.749146	-270.810042	-2951.462519	112.672701	
10.900000	-120.424999	0.763896	79195.591024	12546.461556	278134.525892	105.202609	-53.440233	1.003992	-1600.912943	-233.413930	-2979.290865	105.202609	
10.950000	-121.393984	1.398751	79196.709754	12679.057902	280841.455209	97.375043	-53.998469	1.652670	-1601.056888	-192.998120	-3006.063641	97.375043	
11.000000	-122.367201	2.064810	79197.867817	12816.940592	283552.704802	89.246500	-54.571154	2.332245	-1601.173734	-150.630589	-3031.858067	89.246500	
11.050000	-123.336852	2.745106	79199.060286	12960.574251	286267.582757	80.885709	-55.156953	3.025329	-1601.268072	-107.498970	-3056.768172	80.885709	
11.100000	-124.332019	3.414358	79200.293259	13109.227588	288986.434304	72.442821	-55.755660	3.704876	-1601.333055	-65.407896	-3080.774599	72.442821	
11.150000	-125.343353	4.056169	79201.550662	13262.170679	291709.069395	64.042938	-56.359869	4.353587	-1601.383814	-25.506479	-3104.440888	64.042938	
11.200000	-126.325620	4.663854	79202.852762	13419.340989	294434.021523	55.740487	-56.957886	4.966170	-1601.398739	11.854833	-3128.440577	55.740487	
11.250000	-127.306272	5.228143	79204.186122	13580.898185	297161.622715	47.577781	-57.555944	5.535666	-1601.389877	46.197317	-3152.401186	47.577781	
11.300000	-128.345067	5.741317	79205.557947	13747.325494	299893.734723	39.564162	-58.163075	6.057045	-1601.349219	77.166185	-3175.692678	39.564162	
11.350000	-129.461305	6.193053	79206.961373	13919.070344	302631.725795	31.710973	-58.777962	6.520187	-1601.283485	104.063027	-3198.456889	31.710973	
11.400000	-130.623656	6.592062	79208.389623	14097.767724	305375.775447	23.941600	-59.391624	6.934861	-1601.199749	127.503634	-3221.344137	23.941600	
11.450000	-131.803910	6.934274	79209.846791	14284.629515	308125.720231	16.243791	-59.998473	7.295835	-1601.094310	147.105512	-3244.721154	16.243791	
11.500000	-132.995191	7.216976	79211.331358	14480.770679	310881.574442	8.604845	-60.596323	7.599771	-1600.969326	162.615077	-3268.743642	8.604845	
11.550000	-134.214677	7.437289	79212.836694	14686.431308	313643.989342	1.035461	-61.184115	7.843338	-1600.832533	173.801408	-3293.529083	1.035461	
11.600000	-135.479017	7.572438	79214.377651	14900.014268	316414.413329	-6.347335	-61.765337	8.001327	-1600.670566	179.007502	-3318.803307	-6.347335	
11.650000	-136.717398	7.618140	79215.944538	15120.137073	319191.533487	-13.513007	-62.331655	8.071001	-1600.494231	178.080156	-3345.170153	-13.513007	
11.700000	-137.899373	7.556096	79217.518858	15344.799753	321974.080524	-20.364153	-62.882107	8.032947	-1600.322261	169.754932	-3372.766422	-20.364153	
11.750000	-139.041887	7.394515	79219.105675	15573.502292	324761.643679	-26.924126	-63.420840	7.896393	-1600.149620	154.669968	-3401.268597	-26.924126	
11.800000	-140.216684	7.137582	79220.695021	15805.480024	327555.877047	-33.173288	-63.959480	7.663778	-1599.986466	133.012956	-3429.950244	-33.173288	
11.850000	-141.434972	6.800271	79222.286673	16040.483633	330357.737409	-39.158883	-64.498347	7.350493	-1599.833256	105.832980	-3458.810623	-39.158883	
11.900000	-142.657890	6.395345	79223.869066	16277.845293	333166.683837	-44.925067	-65.031226	6.969532	-1599.701353	74.023501	-3488.324135	-44.925067	
11.950000	-143.815361	5.934077	79225.443531	16516.327595	335980.506962	-50.481064	-65.547056	6.529665	-1599.588607	38.214500	-3519.204675	-50.481064	
12.000000	-144.909679	5.444769	79227.003172	16755.854426	338798.101595	-55.946010	-66.045710	6.061471	-1599.500823	0.469132	-3551.460213	-55.946010	
12.050000	-145.966447	4.922491	79228.547672	16994.781772	341619.318169	-61.273196	-66.532736	5.558249	-1599.437324	-39.622531	-3584.701209	-61.273196	
12.100000	-147.015843	4.374594	79230.073838	17231.636170	344444.813530	-66.485233	-67.019390	5.028625	-1599.400639	-81.445326	-3618.184153	-66.485233	
12.150000	-148.037895	3.805036	79231.575038	17464.364921	347274.040385	-71.559379	-67.510324	4.474021	-1599.396457	-124.851135	-3651.622310	-71.559379	
12.200000	-148.940962	3.245602	79233.050879	17693.168912	350103.414446	-76.656449	-67.992360	3.928618	-1599.423884	-167.542886	-3685.853507	-76.656449	
12.250000	-149.666977	2.706843	79234.498220	17917.849740	352928.531192	-81.818582	-68.453985	3.401048	-1599.484075	-208.932897	-3721.583333	-81.818582	
12.300000	-150.236075	2.206526	79235.925221	18138.162433	355746.769185	-87.120549	-68.894583	2.910020	-1599.567064	-247.750747	-3758.736478	-87.120549	
12.350000	-150.699719	1.751752	79237.337436	18352.968146	358557.138028	-92.586996	-69.323016	2.462398	-1599.665963	-283.504403	-3796.636018	-92.586996	
12.400000	-151.128774	1.347015	79238.737398	18561.174588	361360.130414	-98.251420	-69.753938	2.062760	-1599.777486	-315.861741	-3834.264156	-98.251420	
12.450000	-151.568429	1.005415	79240.118129	18761.921320	364156.677875	-104.153215	-70.201163	1.723432	-1599.908531	-343.971535	-3870.733419	-104.153215	
12.500000	-152.045967	0.730947	79241.502185	18955.103252	366947.584699	-110.289938	-70.669568	1.447237	-1600.036930	-367.632876	-3905.606739	-110.289938	
12.550000	-152.575896	0.519715	79242.888717	19140.714378	369733.581113	-116.622872	-71.159692	1.229216	-1600.164211	-387.178853	-3938.869120	-116.622872	
12.600000	-153.125181	0.378620	79244.272942	19318.841636	372513.892579	-123.175171	-71.659501	1.078294	-1600.295456	-402.012293	-3971.357643	-123.175171	
12.650000	-153.639978	0.292212	79245.643432	19488.354367	375286.714206	-129.828302	-72.158759	0.976000	-1600.441790	-413.350775	-4003.808817	-129.828302	
12.700000	-154.133882	0.278311	79247.018500	19650.062591	378052.090056	-136.678774	-72.663187	0.945250	-1600.584119	-419.668476	-4035.727628	-136.678774	
12.750000	-154.639896	0.340610	79248.397608	19805.406525	380810.840269	-143.779312	-73.185450	0.992718	-1600.722170	-420.557534	-4066.267095	-143.779312	
12.800000	-155.247403	0.474209	79249.779425	19955.615160	383565.986369	-151.115714	-73.748575	1.112994	-1600.857003	-416.415359	-4093.919162	-151.115714	
12.850000	-156.034676	0.668566	79251.177275	20100.727548	386321.673419	-158.596800	-74.372379	1.292445	-1600.975948	-408.154216	-4117.338490	-158.596800	
12.900000	-156.931427	0.907308	79252.594875	20240.241310	389077.860439	-166.119528	-75.040130	1.512945	-1601.076306	-396.983798	-4137.666884	-166.119528	
12.950000	-157.810785	1.182277	79254.027061	20374.131104	391830.957475	-173.649100	-75.719004	1.766826	-1601.163437	-383.426885	-4157.118994	-173.649100	
13.000000	-158.657341	1.489586	79255.465524	20502.506981	394579.450145	-181.133639	-76.399864	2.048477	-1601.245543	-367.865113	-4176.326634	-181.133639	
13.050000	-159.578825	1.832104	79256.919875	20626.419666	397326.051912	-188.550428	-77.097083	2.360454	-1601.313533	-350.145289	-4194.287898	-188.550428	
13.100000	-160.651765	2.198587	79258.388194	20747.317764	400074.920493	-195.864737	-77.826999	2.695547	-1601.370948	-330.795846	-4209.985170	-195.864737	
13.150000	-161.796255	2.557250	79259.874877	20864.861590	402825.862241	-202.925255	-78.580669	3.024180	-1601.414517	-311.806721	-4224.029394	-202.925255	
13.200000	-162.931404	2.896969	79261.377255	20979.184707	405577.269386	-209.680417	-79.352638	3.336278	-1601.447028	-293.862746	-4236.796377	-209.680417	
13.250000	-164.024555	3.216181	79262.898720	21091.834320	408327.200596	-216.131130	-80.134352	3.628979	-1601.464680	-277.191734	-4248.806346	-216.131130	
13.300000	-165.139237	3.530460	79264.441100	21206.258417	411076.157326	-222.404735	-80.921229	3.920213	-1601.465411	-260.669531	-4260.339675	-222.404735	
13.350000	-166.345594	3.831275	79265.992918	21324.769599	413826.343009	-228.507220	-81.714977	4.203838	-1601.461184	-244.773766	-4271.370891	-228.507220	
13.400000	-167.621074	4.100664	79267.560270	21447.643837	416578.544643	-234.368008	-82.508090	4.462202	-1601.446355	-230.700531	-4282.396858	-234.368008	
13.450000	-168.859741	4.323020	79269.123158	21574.335843	419330.331254	-239.920300	-83.285569	4.678365	-1601.440430	-219.585445	-4294.534824	-239.920300	
13.500000	-169.997675	4.481563	79270.692001	21704.144987	422078.980594	-245.056656	-84.035472	4.832992	-1601.431746	-212.707411	-4308.478786	-245.056656	
13.550000	-171.073849	4.556959	79272.263955	21836.619214	424824.192117	-249.625646	-84.763810	4.903830	-1601.421898	-211.548148	-4323.806246	-249.625646	
13.600000	-172.197203	4.545683	79273.837110	21972.337963	427568.809472	-253.586801	-85.489484	4.888115	-1601.412622	-216.303142	-4339.271722	-253.586801	
13.650000	-173.436834	4.456598	79275.428839	22112.262711	430316.458364	-257.019878	-86.226146	4.798606	-1601.387919	-226.131827	-4353.905691	-257.019878	
13.700000	-174.707215	4.276712	79277.037085	22255.430674	433066.139394	-259.874468	-86.958918	4.621930	-1601.351158	-241.914181	-4368.741009	-259.874468	
13.750000	-175.910861	4.014421	79278.647922	22401.266099	435814.751043	-262.212594	-87.667798	4.366157	-1601.316673	-263.096093	-4385.183942	-262.212594	
13.800000	-177.021920	3.684359	79280.262804	22550.761449	438560.081255	-264.143590	-88.340623	4.045557	-1601.282947	-288.739139	-4404.003884	-264.143590	
13.850000	-178.137235	3.294875	79281.881025	22704.999228	441304.091578	-265.733720	-88.992039	3.668061	-1601.251068	-318.333388	-4424.222677	-265.733720	
13.900000	-179.353691	2.840485	79283.513601	22862.775167	444050.932246	-266.911129	-89.645097	3.224942	-1601.211500	-352.424781	-4444.276248	-266.911129	
13.950000	-180.535115	2.331074	79285.155844	23022.460707	446798.262317	-267.705874	-90.283522	2.724790	-1601.169821	-390.390639	-4465.301279	-267.705874	
14.000000	-181.459934	1.752535	79286.793190	23181.034372	449538.223255	-267.997219	-90.880692	2.150702	-1601.138981	-433.295977	-4489.089420	-267.997219	
14.050000	-182.101441	1.100166	79288.429059	23335.224185	452265.772481	-267.701475	-91.436340	1.496949	-1601.112156	-481.438340	-4515.504050	-267.701475	
14.100000	-182.664876	0.386516	79290.053389	23482.583423	454983.190590	-266.824617	-91.984001	0.775510	-1601.096667	-533.944134	-4542.300540	-266.824617	
14.150000	-183.341523	-0.347384	79291.675975	23624.004115	457695.889840	-265.639045	-92.551305	0.032837	-1601.082079	-587.705718	-4567.591907	-265.639045	
14.200000	-184.063252	-1.092432	79293.283300	23759.199953	460403.322464	-264.233070	-93.126323	-0.720372	-1601.081942	-642.006058	-4592.292950	-264.233070	
14.250000	-184.607365	-1.832018	79294.873801	23886.999791	463098.470813	-262.724055	-93.675162	-1.467087	-1601.096053	-695.673764	-4618.624263	-262.724055	
14.300000	-184.902264	-2.543773	79296.434533	24006.954609	465775.507206	-261.267442	-94.184022	-2.186009	-1601.133876	-747.270313	-4647.482319	-261.267442	
14.350000	-185.115507	-3.192758	79297.968353	24120.733027	468435.772989	-260.120552	-94.674523	-2.841159	-1601.189936	-794.416279	-4677.338126	-260.120552	
14.400000	-185.470949	-3.777935	79299.489882	24227.859688	471086.040298	-259.244750	-95.185972	-3.435308	-1601.249494	-837.274700	-4705.501289	-259.244750	
14.450000	-186.007519	-4.289150	79300.995651	24327.686791	473730.538153	-258.684052	-95.738199	-3.957760	-1601.317829	-875.110638	-4730.762487	-258.684052	
14.500000	-186.575048	-4.754133	79302.493776	24417.401173	476367.340328	-258.239205	-96.322634	-4.437938	-1601.387845	-909.836108	-4753.671805	-258.239205	
14.550000	-187.008300	-5.179941	79303.975201	24494.190413	478990.426359	-257.851388	-96.912785	-4.881250	-1601.467644	-941.753112	-4776.006228	-257.851388	
14.600000	-187.306698	-5.571507	79305.438072	24555.713386	481596.565792	-257.441145	-97.495550	-5.292868	-1601.557568	-971.151190	-4798.579392	-257.441145	
14.650000	-187.524508	-5.908668	79306.877192	24603.017869	484184.866895	-257.140894	-98.069031	-5.650312	-1601.661845	-996.546768	-4821.506111	-257.140894	
14.700000	-187.709409	-6.169928	79308.293296	24638.339651	486755.926352	-257.118616	-98.644964	-5.929054	-1601.779385	-1016.347193	-4843.986358	-257.118616	
14.750000	-187.893278	-6.337175	79309.702347	24663.840401	489310.786260	-257.521627	-99.244536	-6.109091	-1601.894159	-1029.255296	-4864.492999	-257.521627	
14.800000	-188.102455	-6.401570	79311.099763	24681.545776	491850.066848	-258.444575	-99.880830	-6.181897	-1602.010721	-1034.752832	-4882.183767	-258.444575	
14.850000	-188.477591	-6.360721	79312.528882	24693.500883	494380.099173	-259.908232	-100.617419	-6.146324	-1602.085975	-1032.794890	-4892.541917	-259.908232	
14.900000	-189.239986	-6.231193	79314.085684	24700.572532	496914.076347	-261.737351	-101.588088	-6.021852	-1602.025290	-1024.666604	-4886.066112	-261.737351	
14.950000	-190.202299	-6.011855	79315.633327	24704.365842	499441.232585	-264.041232	-102.591236	-5.809090	-1601.967662	-1010.523809	-4877.171586	-264.041232	
15.000000	-191.211089	-5.700898	79317.153228	24707.719777	501958.298950	-266.889510	-103.581519	-5.505880	-1601.932762	-990.306909	-4869.050544	-266.889510	
15.050000	-192.111661	-5.333310	79318.590603	24710.871676	504458.185028	-270.113521	-104.474224	-5.146432	-1601.975066	-966.359203	-4867.714257	-270.113521	
